indicador,periodo,codigo_ine,valor,indice,categoria,no_agregar,texto
5,2022,43013,151.20,33.34953951,,,
7,2023,43013,4.79,57.93888889,,,
5,2023,43013,128.33,44.43645177,,,
7,2024,43013,4.84,57.37555556,,,
5,2024,43013,104.44,56.01788657,,,
7,2016,43014,8.09,21.20777778,,,
7,2017,43014,7.54,27.31555556,,,
7,2018,43014,7.55,27.25333333,,,
5,2018,43014,83.47,66.17993214,,,
7,2019,43014,6.96,33.76111111,,,
5,2019,43014,124.41,46.33577315,,,
7,2020,43014,6.95,33.89666667,,,
5,2020,43014,176.65,21.01226369,,,
7,2021,43014,7.21,30.94666667,,,
5,2021,43014,229.86,0,,,
7,2022,43014,6.60,37.77333333,,,
5,2022,43014,229.74,0,,,
7,2023,43014,6.57,38.10888889,,,
5,2023,43014,214.19,2.816529326,,,
7,2024,43014,6.57,38.08222222,,,
5,2024,43014,183.33,17.77595734,,,
7,2016,43016,4.96,55.99111111,,,
7,2017,43016,4.67,59.24111111,,,
7,2018,43016,4.42,62.01555556,,,
5,2018,43016,187.10,15.94638875,,,
7,2019,43016,3.30,74.4,,,
5,2019,43016,203.01,8.236112458,,,
7,2020,43016,3.68,70.22555556,,,
5,2020,43016,274.56,0,,,
7,2021,43016,4.25,63.87777778,,,
5,2021,43016,352.00,0,,,
7,2022,43016,4.66,59.33111111,,,
5,2022,43016,403.28,0,,,
7,2023,43016,4.49,61.17333333,,,
5,2023,43016,365.83,0,,,
7,2024,43016,4.23,64.16222222,,,
5,2024,43016,303.93,0,,,
5,2021,43019,62.07,76.55201163,,,
7,2022,43019,3.70,69.95888889,,,
5,2022,43019,106.18,55.17033446,,,
5,2023,43019,91.58,62.2515269,,,
5,2024,43019,87.06,64.43785749,,,
7,2016,43020,3.50,72.22222222,,,
7,2017,43020,3.79,68.98333333,,,
7,2018,43020,3.78,69.09444444,,,
5,2018,43020,169.44,24.50930683,,,
7,2019,43020,3.28,74.68111111,,,
5,2019,43020,179.81,19.48099855,,,
7,2020,43020,3.56,71.58555556,,,
5,2020,43020,293.11,0,,,
7,2021,43020,2.93,78.55111111,,,
5,2021,43020,283.54,0,,,
7,2022,43020,3.28,74.61444444,,,
5,2022,43020,259.86,0,,,
7,2023,43020,3.51,72.12444444,,,
5,2023,43020,232.42,0,,,
7,2024,43020,3.44,72.92888889,,,
5,2024,43020,209.14,5.262966554,,,
5,2022,43021,144.03,36.8236064,,,
5,2023,43021,123.46,46.7974794,,,
5,2024,43021,84.93,65.47469704,,,
7,2016,43022,10.47,0,,,
7,2017,43022,10.42,0,,,
7,2018,43022,10.00,0,,,
7,2019,43022,9.35,7.268888889,,,
7,2020,43022,9.71,3.236666667,,,
7,2021,43022,9.52,5.291111111,,,
5,2021,43022,90.47,62.7854096,,,
7,2022,43022,9.43,6.288888889,,,
5,2022,43022,42.94,85.82573921,,,
7,2023,43022,8.65,14.95777778,,,
5,2023,43022,21.40,96.26669898,,,
7,2024,43022,8.65,14.95777778,,,
5,2024,43022,26.64,93.72840524,,,
5,2022,43023,147.06,35.35685894,,,
5,2023,43023,140.85,38.3688318,,,
5,2024,43023,167.79,25.31013088,,,
7,2016,43024,4.35,62.80222222,,,
7,2017,43024,3.57,71.42888889,,,
7,2018,43024,3.97,66.96111111,,,
5,2018,43024,118.72,49.09282598,,,
7,2019,43024,3.59,71.19111111,,,
5,2019,43024,190.65,14.22729035,,,
7,2020,43024,4.22,64.25666667,,,
5,2020,43024,223.51,0,,,
7,2021,43024,4.82,57.56333333,,,
5,2021,43024,269.21,0,,,
7,2022,43024,4.07,65.89111111,,,
5,2022,43024,294.12,0,,,
7,2023,43024,3.78,69.06888889,,,
5,2023,43024,211.15,4.290547746,,,
7,2024,43024,3.52,72.02666667,,,
5,2024,43024,186.18,16.39301987,,,
7,2016,43025,9.09,10.10111111,,,
7,2017,43025,10.17,0,,,
7,2018,43025,7.69,25.64111111,,,
7,2019,43025,7.95,22.72777778,,,
7,2020,43025,6.38,40.18888889,,,
7,2021,43025,5.05,54.99444444,,,
7,2022,43025,4.81,57.69222222,,,
7,2023,43025,6.19,42.38222222,,,
7,2024,43025,5.71,47.61888889,,,
7,2016,43026,7.69,25.64111111,,,
5,2018,43026,78.81,68.43960252,,,
5,2019,43026,111.97,52.3643238,,,
5,2020,43026,105.26,55.61648085,,,
7,2021,43026,6.45,39.42666667,,,
5,2021,43026,79.72,67.99970916,,,
5,2022,43026,42.77,85.90809501,,,
5,2023,43026,43.14,85.72922928,,,
5,2024,43026,33.73,90.29238972,,,
7,2016,43028,6.32,40.84333333,,,
7,2017,43028,6.04,44.02555556,,,
7,2018,43028,5.48,50.22777778,,,
5,2018,43028,187.64,15.68380999,,,
7,2019,43028,4.61,59.94111111,,,
5,2019,43028,175.74,21.45564712,,,
7,2020,43028,5.16,53.76333333,,,
5,2020,43028,195.54,11.8572952,,,
7,2021,43028,5.38,51.33666667,,,
5,2021,43028,258.49,0,,,
7,2022,43028,4.26,63.83,,,
5,2022,43028,231.41,0,,,
7,2023,43028,3.76,69.36444444,,,
5,2023,43028,248.31,0,,,
7,2024,43028,4.38,62.40444444,,,
5,2024,43028,218.33,0.809452254,,,
7,2017,43030,11.43,0,,,
5,2018,43030,189.23,14.91589918,,,
5,2019,43030,261.63,0,,,
7,2020,43030,7.14,31.74555556,,,
5,2020,43030,350.37,0,,,
7,2021,43030,7.69,25.64111111,,,
5,2021,43030,440.17,0,,,
5,2022,43030,431.27,0,,,
5,2023,43030,375.84,0,,,
5,2024,43030,355.26,0,,,
7,2016,43031,4.96,56.01444444,,,
7,2017,43031,3.97,67.01888889,,,
7,2018,43031,3.03,77.44111111,,,
5,2018,43031,19.23,97.31904993,,,
7,2019,43031,4.32,63.15,,,
5,2019,43031,39.27,87.6037809,,,
7,2020,43031,4.29,63.49222222,,,
5,2020,43031,48.64,83.06442075,,,
7,2021,43031,3.97,66.96111111,,,
5,2021,43031,99.81,58.25986428,,,
7,2022,43031,3.73,69.70333333,,,
5,2022,43031,107.08,54.73756665,,,
7,2023,43031,5.33,51.94,,,
5,2023,43031,95.72,60.2444983,,,
7,2024,43031,4.30,63.32111111,,,
5,2024,43031,66.37,74.46839554,,,
5,2023,43032,71.56,71.95521086,,,
5,2024,43032,54.15,80.39185652,,,
5,2020,43033,83.57,66.13402811,,,
5,2021,43033,118.83,49.04023267,,,
5,2022,43033,99.82,58.25569559,,,
5,2023,43033,51.90,81.48177412,,,
5,2024,43033,51.11,81.86752302,,,
7,2016,43034,10.81,0,,,
7,2017,43034,14.29,0,,,
7,2018,43034,15.63,0,,,
5,2018,43034,193.16,13.00780417,,,
7,2019,43034,13.51,0,,,
5,2019,43034,231.21,0,,,
7,2020,43034,11.63,0,,,
5,2020,43034,330.94,0,,,
7,2021,43034,11.63,0,,,
5,2021,43034,244.60,0,,,
7,2022,43034,9.52,5.291111111,,,
5,2022,43034,58.22,78.41774115,,,
5,2023,43034,72.15,71.66742608,,,
5,2024,43034,86.21,64.85365972,,,
5,2022,43035,131.58,42.86044595,,,
5,2018,43036,122.70,47.16461464,,,
5,2019,43036,189.17,14.94619486,,,
5,2020,43036,255.32,0,,,
5,2021,43036,373.98,0,,,
5,2022,43036,334.93,0,,,
5,2023,43036,343.21,0,,,
5,2024,43036,317.94,0,,,
7,2016,43037,5.24,52.89333333,,,
7,2017,43037,5.26,52.63111111,,,
7,2018,43037,4.92,56.47555556,,,
5,2018,43037,99.43,58.44202618,,,
7,2019,43037,4.48,61.33555556,,,
5,2019,43037,116.06,50.38293747,,,
7,2020,43037,4.02,66.45666667,,,
5,2020,43037,134.42,41.48550654,,,
7,2021,43037,3.76,69.31333333,,,
5,2021,43037,186.91,16.04008725,,,
7,2022,43037,3.77,69.25222222,,,
5,2022,43037,182.81,18.02942317,,,
7,2023,43037,3.62,70.89777778,,,
5,2023,43037,161.27,28.46606883,,,
7,2024,43037,3.44,72.83888889,,,
5,2024,43037,135.10,41.15307804,,,
7,2016,43038,5.47,50.29444444,,,
7,2017,43038,5.22,53.08555556,,,
7,2018,43038,4.78,57.94777778,,,
5,2018,43038,40.76,86.88080465,,,
7,2019,43038,4.75,58.29555556,,,
5,2019,43038,64.31,75.46747455,,,
7,2020,43038,4.49,61.17888889,,,
5,2020,43038,98.46,58.91294232,,,
7,2021,43038,4.23,64.12333333,,,
5,2021,43038,158.57,29.778381,,,
7,2022,43038,4.19,64.59333333,,,
5,2022,43038,170.15,24.16519632,,,
7,2023,43038,4.09,65.67222222,,,
5,2023,43038,161.39,28.41129423,,,
7,2024,43038,3.87,68.08222222,,,
5,2024,43038,131.08,43.10445952,,,
5,2020,43042,28.29,92.92850218,,,
5,2021,43042,41.77,86.39447407,,,
5,2022,43042,37.34,88.54154144,,,
7,2023,43042,3.05,77.23555556,,,
5,2023,43042,36.45,88.9733398,,,
5,2024,43042,26.71,93.69306835,,,
7,2016,43043,4.10,65.57333333,,,
7,2017,43043,2.69,81.19666667,,,
7,2018,43043,4.81,57.61333333,,,
5,2018,43043,23.02,95.4821619,,,
7,2019,43043,4.95,56.07111111,,,
5,2019,43043,40.44,87.03809985,,,
7,2020,43043,5.60,48.83666667,,,
5,2020,43043,50.47,82.17556956,,,
7,2021,43043,5.43,50.79333333,,,
5,2021,43043,73.84,70.84842462,,,
7,2022,43043,5.26,52.63111111,,,
5,2022,43043,87.38,64.28473097,,,
7,2023,43043,5.09,54.56555556,,,
5,2023,43043,76.25,69.68187106,,,
7,2024,43043,4.06,66.03,,,
5,2024,43043,40.25,87.13267087,,,
7,2016,43044,7.02,33.13888889,,,
7,2017,43044,6.69,36.83111111,,,
7,2018,43044,7.41,28.80666667,,,
5,2018,43044,86.82,64.55748909,,,
7,2019,43044,5.34,51.81777778,,,
5,2019,43044,107.38,54.59258362,,,
7,2020,43044,6.48,39.09444444,,,
5,2020,43044,134.75,41.32244304,,,
7,2021,43044,6.33,40.78777778,,,
5,2021,43044,177.22,20.73911779,,,
7,2022,43044,5.91,45.49444444,,,
5,2022,43044,168.04,25.18831798,,,
7,2023,43044,6.02,44.27777778,,,
5,2023,43044,119.15,48.8834222,,,
7,2024,43044,6.34,40.66,,,
5,2024,43044,109.05,53.78313136,,,
5,2022,43046,642.20,0,,,
5,2023,43046,333.33,0,,,
7,2016,43047,9.11,9.924444444,,,
7,2017,43047,9.87,1.486666667,,,
7,2018,43047,9.67,3.697777778,,,
5,2018,43047,150.40,33.73776054,,,
7,2019,43047,8.81,13.17111111,,,
5,2019,43047,229.36,0,,,
7,2020,43047,8.58,15.73,,,
5,2020,43047,333.08,0,,,
7,2021,43047,9.01,10.99666667,,,
5,2021,43047,458.06,0,,,
7,2022,43047,7.39,28.97888889,,,
5,2022,43047,454.75,0,,,
7,2023,43047,6.78,35.83222222,,,
5,2023,43047,424.28,0,,,
7,2024,43047,6.04,43.97888889,,,
5,2024,43047,371.66,0,,,
7,2017,43048,7.84,23.96555556,,,
7,2018,43048,10.20,0,,,
7,2019,43048,7.69,25.64111111,,,
7,2020,43048,9.09,10.10111111,,,
7,2021,43048,6.90,34.48222222,,,
5,2022,43048,70.49,72.47043141,,,
5,2023,43048,118.69,49.10596219,,,
7,2024,43048,5.80,46.69888889,,,
5,2024,43048,98.14,59.07154629,,,
7,2016,43050,4.09,65.67555556,,,
7,2017,43050,3.83,68.52444444,,,
7,2018,43050,3.86,68.23888889,,,
5,2018,43050,96.43,59.89990305,,,
7,2019,43050,5.17,53.69777778,,,
5,2019,43050,98.85,58.72670868,,,
7,2020,43050,4.69,58.97666667,,,
5,2020,43050,101.12,57.62598158,,,
7,2021,43050,4.89,56.83222222,,,
5,2021,43050,112.47,52.12098885,,,
7,2022,43050,3.49,72.28222222,,,
5,2022,43050,100.48,57.93635482,,,
7,2023,43050,3.63,70.81222222,,,
5,2023,43050,88.15,63.91231217,,,
7,2024,43050,2.80,79.95888889,,,
5,2024,43050,85.92,64.99326224,,,
7,2016,43051,6.74,36.26888889,,,
7,2017,43051,7.47,28.08888889,,,
7,2018,43051,7.39,28.94666667,,,
5,2018,43051,146.03,35.85419292,,,
7,2019,43051,6.27,41.45222222,,,
5,2019,43051,174.49,22.05991275,,,
7,2020,43051,5.85,46.08111111,,,
5,2020,43051,199.51,9.931022782,,,
7,2021,43051,5.60,48.86444444,,,
5,2021,43051,235.78,0,,,
7,2022,43051,5.13,54.15555556,,,
5,2022,43051,220.22,0,,,
7,2023,43051,4.80,57.82666667,,,
5,2023,43051,189.16,14.94866699,,,
7,2024,43051,4.58,60.24444444,,,
5,2024,43051,145.53,36.09655841,,,
7,2016,43052,9.17,9.174444444,,,
7,2017,43052,7.63,26.36555556,,,
7,2018,43052,7.56,27.07777778,,,
5,2018,43052,34.19,90.0688318,,,
7,2019,43052,8.46,17.09444444,,,
5,2019,43052,59.83,77.63979641,,,
7,2020,43052,8.46,17.09444444,,,
5,2020,43052,86.66,64.6364033,,,
7,2021,43052,8.09,21.24222222,,,
5,2021,43052,120.79,48.08831798,,,
7,2022,43052,6.80,35.52555556,,,
5,2022,43052,104.35,56.06020359,,,
7,2023,43052,6.99,33.41111111,,,
5,2023,43052,146.05,35.84677654,,,
7,2024,43052,6.54,38.49,,,
5,2024,43052,198.96,10.19781871,,,
7,2016,43054,3.40,73.28555556,,,
7,2017,43054,2.49,83.44888889,,,
7,2018,43054,1.98,89.15222222,,,
5,2018,43054,16.03,98.86854096,,,
7,2019,43054,1.49,94.58888889,,,
5,2019,43054,21.30,96.31366941,,,
7,2020,43054,2.18,86.86888889,,,
5,2020,43054,32.12,91.07130393,,,
7,2021,43054,1.81,91.05444444,,,
5,2021,43054,72.64,71.43034416,,,
7,2022,43054,2.42,84.19888889,,,
5,2022,43054,91.94,62.073873,,,
7,2023,43054,3.74,69.53888889,,,
5,2023,43054,69.65,72.87973825,,,
7,2024,43054,3.16,75.94888889,,,
5,2024,43054,52.40,81.24226854,,,
7,2016,43055,3.80,68.91666667,,,
7,2017,43055,3.57,71.42888889,,,
7,2018,43055,4.89,56.76333333,,,
5,2018,43055,42.75,85.91841978,,,
7,2019,43055,5.24,52.93777778,,,
5,2019,43055,56.46,79.27421231,,,
7,2020,43055,5.64,48.43333333,,,
5,2020,43055,43.88,85.37290354,,,
7,2021,43055,5.97,44.77666667,,,
5,2021,43055,95.45,60.37426079,,,
7,2022,43055,5.31,52.06666667,,,
5,2022,43055,98.54,58.87537567,,,
7,2023,43055,6.33,40.72444444,,,
5,2023,43055,71.20,72.1281144,,,
7,2024,43055,5.98,44.63444444,,,
5,2024,43055,73.53,70.99883665,,,
5,2018,43058,1250.00,0,,,
5,2019,43058,900.90,0,,,
5,2020,43058,1052.63,0,,,
5,2024,43058,327.87,0,,,
7,2016,43060,7.87,23.66222222,,,
7,2017,43060,7.62,26.40777778,,,
7,2018,43060,7.93,23.00555556,,,
5,2018,43060,94.53,60.81977702,,,
7,2019,43060,8.16,20.40777778,,,
5,2019,43060,117.37,49.74750364,,,
7,2020,43060,10.16,0,,,
5,2020,43060,117.30,49.78085313,,,
7,2021,43060,8.98,11.28444444,,,
5,2021,43060,165.17,26.57804169,,,
7,2022,43060,7.86,23.81,,,
5,2022,43060,183.89,17.50465342,,,
7,2023,43060,7.82,24.18777778,,,
5,2023,43060,191.44,13.84158992,,,
7,2024,43060,8.74,14.02333333,,,
5,2024,43060,219.61,0.1866698982,,,
5,2020,43061,1162.79,0,,,
5,2018,43062,162.60,27.82278236,,,
5,2019,43062,202.31,8.573873,,,
5,2022,43062,154.64,31.68240427,,,
5,2022,43063,142.86,37.39355308,,,
5,2023,43063,125.87,45.62573921,,,
7,2024,43063,7.69,25.64111111,,,
5,2024,43063,98.87,58.71541444,,,
7,2016,43064,4.97,55.90111111,,,
7,2017,43064,5.20,53.30777778,,,
7,2018,43064,5.59,49.03777778,,,
5,2018,43064,89.73,63.14551624,,,
7,2019,43064,5.07,54.78777778,,,
5,2019,43064,110.97,52.85210858,,,
7,2020,43064,6.36,40.40444444,,,
5,2020,43064,158.27,29.92307319,,,
7,2021,43064,6.17,42.52444444,,,
5,2021,43064,203.36,8.067377605,,,
7,2022,43064,4.96,55.98,,,
5,2022,43064,225.81,0,,,
7,2023,43064,4.98,55.76888889,,,
5,2023,43064,203.82,7.842123122,,,
7,2024,43064,4.53,60.78222222,,,
5,2024,43064,157.93,30.08822104,,,
5,2019,43065,208.73,5.463548231,,,
5,2020,43065,227.70,0,,,
5,2021,43065,336.45,0,,,
5,2022,43065,208.73,5.463548231,,,
5,2023,43065,274.22,0,,,
5,2024,43065,368.32,0,,,
5,2022,43067,75.95,69.82578769,,,
5,2023,43067,75.57,70.01124576,,,
5,2024,43067,75.57,70.01124576,,,
5,2020,43068,66.89,74.21735337,,,
5,2021,43068,162.87,27.69442559,,,
5,2022,43068,147.78,35.00567135,,,
5,2023,43068,130.29,43.48366457,,,
5,2024,43068,130.72,43.27726612,,,
7,2016,43071,7.27,30.30333333,,,
5,2021,43071,70.30,72.56480853,,,
7,2022,43071,5.95,44.97333333,,,
5,2022,43071,103.99,56.23553078,,,
7,2023,43071,5.88,45.75111111,,,
5,2023,43071,111.21,52.73572467,,,
7,2024,43071,5.62,48.68888889,,,
5,2024,43071,112.36,52.17663597,,,
5,2024,43072,594.06,0,,,
7,2016,43074,3.77,69.18222222,,,
7,2017,43074,4.14,65.08888889,,,
7,2018,43074,4.40,62.27111111,,,
5,2018,43074,77.35,69.14551624,,,
7,2019,43074,4.74,58.48,,,
5,2019,43074,142.08,37.76970431,,,
7,2020,43074,5.13,54.13111111,,,
5,2020,43074,167.01,25.68366457,,,
7,2021,43074,5.56,49.38222222,,,
5,2021,43074,247.80,0,,,
7,2022,43074,5.42,50.90333333,,,
5,2022,43074,288.34,0,,,
7,2023,43074,5.31,52.06666667,,,
5,2023,43074,296.95,0,,,
7,2024,43074,5.26,52.63111111,,,
5,2024,43074,279.72,0,,,
5,2021,43075,480.77,0,,,
5,2022,43075,373.83,0,,,
5,2021,43076,212.42,3.675084828,,,
5,2022,43076,219.22,0.3760058168,,,
5,2023,43076,288.62,0,,,
5,2024,43076,401.34,0,,,
7,2016,43078,6.49,38.96111111,,,
7,2017,43078,6.82,35.35333333,,,
7,2018,43078,5.68,47.98,,,
5,2018,43078,75.05,70.26325739,,,
7,2019,43078,6.74,36.20444444,,,
5,2019,43078,112.15,52.27847794,,,
7,2020,43078,7.61,26.57,,,
5,2020,43078,102.71,56.85521086,,,
7,2021,43078,7.61,26.57,,,
5,2021,43078,162.31,27.96490548,,,
7,2022,43078,7.62,26.45555556,,,
5,2022,43078,150.58,33.65210858,,,
7,2023,43078,7.27,30.30333333,,,
5,2023,43078,149.52,34.16563257,,,
7,2024,43078,8.26,19.36777778,,,
5,2024,43078,174.06,22.26640814,,,
5,2018,43079,763.05,0,,,
5,2021,43079,137.80,39.84716432,,,
5,2022,43079,292.50,0,,,
5,2023,43079,625.00,0,,,
5,2024,43079,139.62,38.96456617,,,
5,2021,43081,133.17,42.08826951,,,
5,2022,43081,128.06,44.56815317,,,
5,2023,43081,93.46,61.33887542,,,
5,2024,43081,67.49,73.92554532,,,
7,2016,43084,13.89,0,,,
7,2017,43084,16.22,0,,,
7,2018,43084,12.50,0,,,
7,2019,43084,10.00,0,,,
7,2020,43084,14.58,0,,,
7,2021,43084,13.46,0,,,
7,2022,43084,7.27,30.30333333,,,
5,2022,43084,131.96,42.67338827,,,
7,2023,43084,8.47,16.94888889,,,
5,2023,43084,72.46,71.51536597,,,
5,2022,43085,168.92,24.76059137,,,
7,2016,43086,2.70,81.14333333,,,
7,2017,43086,2.42,84.17555556,,,
7,2018,43086,2.94,78.49555556,,,
5,2018,43086,44.69,84.97760543,,,
7,2019,43086,2.66,81.59444444,,,
5,2019,43086,47.53,83.60227824,,,
7,2020,43086,2.27,85.90666667,,,
5,2020,43086,52.85,81.02147358,,,
7,2021,43086,2.40,84.41111111,,,
5,2021,43086,94.17,60.99146873,,,
7,2022,43086,2.26,85.94666667,,,
5,2022,43086,102.56,56.92481823,,,
7,2023,43086,2.15,87.27555556,,,
5,2023,43086,79.13,68.28361609,,,
7,2024,43086,2.34,85.11,,,
5,2024,43086,64.90,75.1814348,,,
7,2016,43088,3.85,68.37555556,,,
7,2017,43088,3.52,71.98777778,,,
7,2018,43088,3.31,74.31888889,,,
5,2018,43088,60.11,77.50208434,,,
7,2019,43088,3.53,71.89555556,,,
5,2019,43088,65.74,74.77270965,,,
7,2020,43088,3.31,74.27888889,,,
5,2020,43088,92.82,61.65031508,,,
7,2021,43088,4.71,58.75555556,,,
5,2021,43088,144.05,36.81357247,,,
7,2022,43088,4.90,56.64444444,,,
5,2022,43088,185.49,16.72976248,,,
7,2023,43088,4.61,59.90777778,,,
5,2023,43088,165.26,26.53296171,,,
7,2024,43088,3.49,72.29555556,,,
5,2024,43088,89.51,63.25055744,,,
5,2021,43089,176.32,21.1718856,,,
5,2022,43089,238.66,0,,,
5,2023,43089,229.89,0,,,
5,2024,43089,169.13,24.65671352,,,
7,2016,43090,11.46,0,,,
7,2017,43090,11.00,0,,,
7,2018,43090,8.57,15.87333333,,,
7,2019,43090,5.08,54.61444444,,,
7,2020,43090,4.88,56.91111111,,,
7,2021,43090,5.30,52.18888889,,,
5,2021,43090,202.31,8.573873,,,
7,2022,43090,3.65,70.56,,,
5,2022,43090,311.33,0,,,
7,2023,43090,3.92,67.53777778,,,
5,2023,43090,217.28,1.320358701,,,
7,2024,43090,4.12,65.36,,,
5,2024,43090,312.99,0,,,
7,2016,43092,6.51,38.81333333,,,
7,2017,43092,5.66,48.18444444,,,
7,2018,43092,4.71,58.74666667,,,
5,2018,43092,57.58,78.72845371,,,
7,2019,43092,5.00,55.55555556,,,
5,2019,43092,76.63,69.49515269,,,
7,2020,43092,4.44,61.76,,,
5,2020,43092,88.28,63.84755211,,,
7,2021,43092,4.47,61.43777778,,,
5,2021,43092,162.35,27.9470189,,,
7,2022,43092,4.81,57.66888889,,,
5,2022,43092,189.30,14.88196801,,,
7,2023,43092,4.91,56.54222222,,,
5,2023,43092,175.84,21.40634998,,,
7,2024,43092,4.59,60.11333333,,,
5,2024,43092,150.21,33.83155599,,,
7,2016,43093,10.81,0,,,
7,2017,43093,11.69,0,,,
7,2018,43093,12.75,0,,,
5,2018,43093,150.66,33.61328163,,,
7,2019,43093,11.75,0,,,
5,2019,43093,135.33,41.04454678,,,
7,2020,43093,11.34,0,,,
5,2020,43093,152.77,32.59059622,,,
7,2021,43093,10.39,0,,,
5,2021,43093,202.33,8.566311197,,,
7,2022,43093,9.05,10.54666667,,,
5,2022,43093,207.70,5.962578769,,,
7,2023,43093,9.32,7.533333333,,,
5,2023,43093,233.67,0,,,
7,2024,43093,8.25,19.42777778,,,
5,2024,43093,197.35,10.98138633,,,
7,2016,43094,6.86,34.92111111,,,
7,2017,43094,6.91,34.27888889,,,
7,2018,43094,6.50,38.88888889,,,
5,2018,43094,58.61,78.2293747,,,
7,2019,43094,6.39,40.08111111,,,
5,2019,43094,110.14,53.25288415,,,
7,2020,43094,6.05,43.92777778,,,
5,2020,43094,141.57,38.01740184,,,
7,2021,43094,5.04,55.08888889,,,
5,2021,43094,217.95,0.9943286476,,,
7,2022,43094,4.91,56.60333333,,,
5,2022,43094,240.78,0,,,
7,2023,43094,5.47,50.28333333,,,
5,2023,43094,234.28,0,,,
7,2024,43094,5.17,53.64,,,
5,2024,43094,193.12,13.02952012,,,
7,2016,43095,7.98,22.40888889,,,
7,2017,43095,6.85,34.94666667,,,
7,2018,43095,6.75,36.15555556,,,
5,2018,43095,13.70,99.99883665,,,
7,2019,43095,6.50,38.90888889,,,
5,2019,43095,24.30,94.86277266,,,
7,2020,43095,6.05,43.89111111,,,
5,2020,43095,48.10,83.32399418,,,
7,2021,43095,6.12,43.08444444,,,
5,2021,43095,109.86,53.3879302,,,
7,2022,43095,6.33,40.78777778,,,
5,2022,43095,123.59,46.73456132,,,
7,2023,43095,6.54,38.42111111,,,
5,2023,43095,89.91,63.0610761,,,
7,2024,43095,6.61,37.67555556,,,
5,2024,43095,61.89,76.6419777,,,
5,2019,43097,315.09,0,,,
5,2020,43097,383.33,0,,,
5,2021,43097,454.55,0,,,
5,2022,43097,408.81,0,,,
5,2023,43097,314.96,0,,,
5,2024,43097,278.23,0,,,
5,2021,43098,271.32,0,,,
5,2022,43098,240.30,0,,,
5,2023,43098,202.21,8.62535143,,,
5,2024,43098,181.16,18.82724188,,,
5,2022,43099,117.30,49.78085313,,,
5,2023,43099,146.63,35.56587494,,,
5,2024,43099,268.66,0,,,
7,2018,43100,1.56,93.75,,,
7,2019,43100,1.82,90.83555556,,,
5,2019,43100,20.93,96.49365002,,,
7,2020,43100,1.78,91.34,,,
5,2020,43100,35.05,89.6502666,,,
7,2021,43100,1.63,92.95555556,,,
5,2021,43100,63.63,75.79791566,,,
7,2022,43100,1.20,97.80444444,,,
5,2022,43100,68.97,73.21110034,,,
7,2023,43100,1.13,98.59111111,,,
5,2023,43100,48.36,83.20029084,,,
7,2024,43100,1.27,96.97444444,,,
5,2024,43100,27.97,93.08463403,,,
5,2022,43101,235.29,0,,,
5,2023,43101,222.22,0,,,
5,2024,43101,308.64,0,,,
7,2016,43102,11.11,0,,,
7,2017,43102,10.42,0,,,
7,2018,43102,10.00,0,,,
7,2019,43102,6.78,35.78111111,,,
7,2020,43102,6.45,39.42666667,,,
7,2016,43104,3.51,72.12444444,,,
7,2017,43104,4.49,61.17333333,,,
7,2018,43104,3.59,71.22555556,,,
5,2018,43104,13.97,99.86844401,,,
7,2019,43104,2.98,78.01444444,,,
5,2019,43104,39.71,87.39156568,,,
7,2020,43104,2.89,78.97111111,,,
5,2020,43104,35.39,89.48826951,,,
7,2021,43104,3.13,76.38888889,,,
5,2021,43104,49.19,82.79602521,,,
7,2022,43104,2.94,78.43111111,,,
5,2022,43104,41.59,86.47867184,,,
7,2023,43104,3.72,69.80555556,,,
5,2023,43104,51.46,81.69752787,,,
7,2024,43104,3.16,76.02333333,,,
5,2024,43104,55.04,79.96141541,,,
7,2022,43106,6.59,37.85111111,,,
5,2022,43106,50.00,82.40426563,,,
7,2023,43106,6.82,35.35333333,,,
5,2023,43106,49.70,82.54881241,,,
5,2024,43106,40.86,86.8356762,,,
7,2016,43108,3.05,77.23555556,,,
7,2017,43108,4.09,65.62666667,,,
7,2018,43108,4.40,62.27111111,,,
5,2018,43108,69.41,72.99355308,,,
7,2019,43108,4.55,60.60555556,,,
5,2019,43108,98.84,58.73015027,,,
7,2020,43108,4.46,61.60666667,,,
5,2020,43108,127.77,44.7075618,,,
7,2021,43108,5.83,46.38666667,,,
5,2021,43108,213.68,3.065826466,,,
7,2022,43108,5.14,53.99777778,,,
5,2022,43108,235.04,0,,,
7,2023,43108,4.50,61.06111111,,,
5,2023,43108,200.42,9.492244304,,,
7,2024,43108,5.53,49.64555556,,,
5,2024,43108,205.11,7.21924382,,,
7,2016,43109,5.52,49.76111111,,,
7,2017,43109,5.49,50.06111111,,,
7,2018,43109,3.90,67.75111111,,,
7,2019,43109,2.74,80.67,,,
7,2020,43109,2.61,82.12555556,,,
5,2020,43109,42.81,85.88928745,,,
7,2021,43109,2.85,79.49444444,,,
5,2021,43109,84.47,65.69461949,,,
7,2022,43109,3.83,68.54,,,
5,2022,43109,81.44,67.16369365,,,
7,2023,43109,4.36,62.62666667,,,
5,2023,43109,107.95,54.3145904,,,
7,2024,43109,3.63,70.77333333,,,
5,2024,43109,82.62,66.59015996,,,
7,2016,43111,6.36,40.40444444,,,
7,2017,43111,5.63,48.58111111,,,
7,2018,43111,5.67,48.13333333,,,
5,2018,43111,21.22,96.3565681,,,
7,2019,43111,4.94,56.18888889,,,
5,2019,43111,38.75,87.85942802,,,
